Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Store.2,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Week of Year,PromotionActive,RandSample
17,6,2013-09-28,2581,349,1,0,0,0,17,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",2013,9,39,"""Yes""",0.408729996
404,6,2013-10-26,2436,322,1,0,0,0,404,a,c,1420,,,1,10,2013,"Mar,Jun,Sept,Dec",2013,10,43,"""Yes""",0.689656358
1068,5,2013-12-06,5228,333,1,1,0,0,1068,d,c,5010,,,1,5,2013,"Jan,Apr,Jul,Oct",2013,12,49,"""Yes""",0.114303505
257,3,2013-12-11,5174,683,1,0,0,0,257,a,a,420,12,2012,0,,,,2013,12,50,"""No""",0.611882449
335,4,2013-11-07,17148,3143,1,1,0,0,335,b,a,90,,,1,31,2013,"Jan,Apr,Jul,Oct",2013,11,45,"""Yes""",0.843266536
415,2,2013-06-11,4286,402,1,0,0,0,415,d,c,6910,4,2005,0,,,,2013,6,24,"""No""",0.176704334
1109,1,2013-12-02,8731,676,1,1,0,0,1109,c,a,3490,4,2011,1,22,2012,"Jan,Apr,Jul,Oct",2013,12,49,"""Yes""",0.834358289
632,6,2013-10-19,6922,916,1,0,0,0,632,a,a,3350,2,2010,0,,,,2013,10,42,"""No""",0.439869038
686,5,2013-11-15,5504,694,1,0,0,0,686,a,a,20050,4,2002,0,,,,2013,11,46,"""No""",0.869481824
916,6,2013-06-15,4883,650,1,0,0,0,916,a,a,90,11,2012,0,,,,2013,6,24,"""No""",0.612096029
1047,6,2013-11-30,4048,432,1,0,0,0,1047,a,a,3750,,,1,45,2009,"Feb,May,Aug,Nov",2013,11,48,"""Yes""",0.392454487
367,5,2013-05-10,4672,517,1,0,0,1,367,d,c,2640,9,2012,0,,,,2013,5,19,"""No""",0.450579038
789,5,2013-09-06,3450,475,1,0,0,1,789,a,c,9770,7,2003,0,,,,2013,9,36,"""No""",0.742969536
601,3,2013-12-18,7653,532,1,1,0,0,601,d,a,8220,4,2014,1,14,2011,"Jan,Apr,Jul,Oct",2013,12,51,"""Yes""",0.796230392
407,4,2013-12-19,5780,465,1,1,0,0,407,a,a,5890,10,2003,1,14,2011,"Feb,May,Aug,Nov",2013,12,51,"""Yes""",0.591386069
334,1,2013-08-05,4502,495,1,0,0,1,334,d,c,4040,8,2008,1,18,2013,"Mar,Jun,Sept,Dec",2013,8,32,"""Yes""",0.711821304
863,6,2013-08-31,6974,763,1,0,0,0,863,a,c,21370,11,2010,0,,,,2013,8,35,"""No""",0.331739825
430,3,2013-02-06,8630,673,1,1,0,0,430,d,c,12870,10,2008,0,,,,2013,2,6,"""Yes""",0.044308841
758,4,2013-08-15,4721,625,1,1,0,1,758,a,c,19780,6,2008,0,,,,2013,8,33,"""Yes""",0.566075275
353,4,2013-08-29,4363,1185,1,1,0,1,353,b,b,900,,,1,14,2013,"Feb,May,Aug,Nov",2013,8,35,"""Yes""",0.961172534
207,6,2013-05-25,6920,834,1,0,0,0,207,a,a,6870,,,0,,,,2013,5,21,"""No""",0.880199705
393,2,2013-09-10,14959,721,1,1,0,0,393,d,c,4820,3,2008,0,,,,2013,9,37,"""Yes""",0.853910873
382,5,2013-04-19,5954,590,1,0,0,0,382,c,c,26130,11,2002,0,,,,2013,4,16,"""No""",0.425090686
919,2,2013-03-12,4989,663,1,0,0,0,919,a,a,2620,,,1,45,2009,"Feb,May,Aug,Nov",2013,3,11,"""Yes""",0.922405282
1077,1,2013-09-16,3493,415,1,0,0,0,1077,a,a,3750,11,2001,1,35,2010,"Mar,Jun,Sept,Dec",2013,9,38,"""Yes""",0.387090117
353,6,2013-06-08,3953,1189,1,0,0,0,353,b,b,900,,,1,14,2013,"Feb,May,Aug,Nov",2013,6,23,"""Yes""",0.034088325
230,2,2013-06-25,5400,719,1,0,0,1,230,d,c,6680,9,2013,0,,,,2013,6,26,"""No""",0.722110026
175,5,2013-08-09,4570,599,1,0,0,0,175,c,a,4130,,,0,,,,2013,8,32,"""No""",0.403236263
1085,5,2013-11-01,7141,811,1,0,0,0,1085,c,a,4030,2,2015,0,,,,2013,11,44,"""No""",0.761321509
471,4,2013-02-21,6913,590,1,1,0,0,471,d,a,5300,,,1,45,2009,"Feb,May,Aug,Nov",2013,2,8,"""Yes""",0.556291602
1079,6,2013-06-15,6695,532,1,0,0,0,1079,a,a,16680,,,1,37,2009,"Jan,Apr,Jul,Oct",2013,6,24,"""Yes""",0.167838434
982,1,2013-09-23,11078,889,1,1,0,0,982,d,a,21930,,,0,,,,2013,9,39,"""Yes""",0.17989846
627,3,2013-10-23,5509,574,1,1,0,1,627,c,c,3970,3,2010,0,,,,2013,10,43,"""Yes""",0.83004738
561,3,2013-11-27,5644,602,1,0,0,0,561,d,a,14300,,,0,,,,2013,11,48,"""No""",0.838045694
1113,4,2013-08-08,7684,984,1,0,0,0,1113,a,c,9260,,,0,,,,2013,8,32,"""No""",0.399200721
697,2,2013-12-10,9511,971,1,0,0,0,697,d,a,3780,,,1,40,2011,"Jan,Apr,Jul,Oct",2013,12,50,"""Yes""",0.693834583
801,2,2013-10-01,3644,373,1,0,0,0,801,d,a,48330,4,2013,0,,,,2013,10,40,"""No""",0.027691555
694,2,2013-07-16,9673,820,1,1,0,0,694,a,c,460,11,2012,1,40,2014,"Jan,Apr,Jul,Oct",2013,7,29,"""Yes""",0.655792261
521,6,2013-10-19,4427,439,1,0,0,0,521,d,a,18610,11,2002,1,48,2011,"Mar,Jun,Sept,Dec",2013,10,42,"""Yes""",0.755612382
713,4,2013-02-07,12716,1467,1,1,0,0,713,a,c,220,,,1,10,2014,"Jan,Apr,Jul,Oct",2013,2,6,"""Yes""",0.604567366
151,2,2013-02-05,6610,625,1,1,0,1,151,d,c,4360,10,2005,0,,,,2013,2,6,"""Yes""",0.273818789
1081,7,2013-08-18,4028,823,1,0,0,0,1081,b,a,400,3,2006,0,,,,2013,8,34,"""No""",0.133396011
107,1,2013-04-08,9492,1150,1,1,0,0,107,a,a,1930,9,2009,0,,,,2013,4,15,"""Yes""",0.779014685
249,5,2013-05-31,7416,689,1,1,0,0,249,d,c,18010,9,2014,0,,,,2013,5,22,"""Yes""",0.230607925
348,6,2013-06-08,7694,741,1,0,0,0,348,a,a,16490,,,1,22,2012,"Jan,Apr,Jul,Oct",2013,6,23,"""Yes""",0.298636542
209,4,2013-12-19,9317,885,1,1,0,0,209,a,c,11680,9,2011,1,31,2013,"Jan,Apr,Jul,Oct",2013,12,51,"""Yes""",0.237011003
194,1,2013-04-08,5106,463,1,1,0,0,194,d,c,16970,,,1,5,2013,"Feb,May,Aug,Nov",2013,4,15,"""Yes""",0.99981312
403,6,2013-05-25,4234,468,1,0,0,0,403,a,a,4970,7,2015,0,,,,2013,5,21,"""No""",0.591528004
38,3,2013-03-20,5631,472,1,1,0,0,38,d,a,1090,4,2007,0,,,,2013,3,12,"""Yes""",0.556595226
933,4,2013-12-12,8689,1068,1,0,0,0,933,a,c,6270,2,2005,0,,,,2013,12,50,"""No""",0.428859694
794,3,2013-05-29,2980,512,1,1,0,0,794,c,c,5090,9,2006,0,,,,2013,5,22,"""Yes""",0.40847923
556,5,2013-12-13,6878,801,1,0,0,0,556,d,c,1140,11,2014,0,,,,2013,12,50,"""No""",0.997061723
812,3,2013-06-26,5351,734,1,0,0,0,812,d,a,2590,9,2012,0,,,,2013,6,26,"""No""",0.680577625
234,3,2013-03-27,13821,1237,1,1,0,1,234,d,a,4370,,,0,,,,2013,3,13,"""Yes""",0.625126707
499,5,2013-02-08,4748,678,1,1,0,0,499,c,c,450,,,1,5,2013,"Feb,May,Aug,Nov",2013,2,6,"""Yes""",0.491518305
1041,2,2013-11-19,6223,681,1,1,0,0,1041,c,a,1600,8,2013,1,40,2014,"Jan,Apr,Jul,Oct",2013,11,47,"""Yes""",0.35054878
420,6,2013-03-09,4418,412,1,0,0,0,420,d,c,250,,,1,27,2012,"Jan,Apr,Jul,Oct",2013,3,10,"""Yes""",0.115599426
406,2,2013-07-09,4452,354,1,0,0,1,406,d,c,8240,3,2001,1,10,2013,"Feb,May,Aug,Nov",2013,7,28,"""Yes""",0.014779719
82,5,2013-06-07,9579,951,1,1,0,0,82,a,a,22390,4,2008,1,37,2009,"Jan,Apr,Jul,Oct",2013,6,23,"""Yes""",0.860098265
454,3,2013-06-12,5376,795,1,0,0,0,454,a,a,26450,,,0,,,,2013,6,24,"""No""",0.82354174
1056,6,2013-11-09,4006,434,1,0,0,0,1056,d,c,5350,,,1,40,2012,"Jan,Apr,Jul,Oct",2013,11,45,"""Yes""",0.765481163
939,4,2013-11-28,5047,502,1,0,0,0,939,d,a,1340,,,0,,,,2013,11,48,"""No""",0.940425417
1084,6,2013-04-27,5344,710,1,0,0,0,1084,a,a,190,,,1,13,2010,"Jan,Apr,Jul,Oct",2013,4,17,"""Yes""",0.811206955
1114,5,2013-01-04,18371,3036,1,0,0,1,1114,a,c,870,,,0,,,,2013,1,1,"""No""",0.459271895
740,6,2013-09-21,6689,491,1,0,0,0,740,d,a,6400,3,2014,0,,,,2013,9,38,"""No""",0.731061106
518,1,2013-09-23,8114,598,1,1,0,0,518,d,c,3330,3,2015,1,13,2010,"Jan,Apr,Jul,Oct",2013,9,39,"""Yes""",0.741894297
623,3,2013-04-24,6939,846,1,1,0,0,623,a,a,4080,3,2011,1,13,2010,"Jan,Apr,Jul,Oct",2013,4,17,"""Yes""",0.332857247
933,1,2013-04-08,9618,1172,1,1,0,0,933,a,c,6270,2,2005,0,,,,2013,4,15,"""Yes""",0.86004704
55,2,2013-06-04,4059,479,1,1,0,0,55,a,a,720,11,2004,0,,,,2013,6,23,"""Yes""",0.286283115
771,4,2013-03-28,9351,915,1,1,0,1,771,a,a,20640,9,2007,0,,,,2013,3,13,"""Yes""",0.237575549
38,2,2013-06-11,4127,403,1,0,0,0,38,d,a,1090,4,2007,0,,,,2013,6,24,"""No""",0.692963547
452,4,2013-10-24,4470,445,1,1,0,0,452,a,c,1850,8,2013,1,5,2011,"Feb,May,Aug,Nov",2013,10,43,"""Yes""",0.735168761
951,6,2013-03-09,6304,598,1,0,0,0,951,d,c,710,,,1,40,2011,"Jan,Apr,Jul,Oct",2013,3,10,"""Yes""",0.906094816
522,5,2013-05-17,9941,743,1,1,0,0,522,d,c,7160,11,2012,1,9,2011,"Jan,Apr,Jul,Oct",2013,5,20,"""Yes""",0.468213233
426,3,2013-08-07,4418,582,1,0,0,1,426,a,a,250,,,0,,,,2013,8,32,"""No""",0.403349798
1026,2,2013-02-26,8883,1235,1,0,0,0,1026,c,a,450,6,2011,1,48,2012,"Mar,Jun,Sept,Dec",2013,2,9,"""Yes""",0.61200443
164,2,2013-07-09,4884,550,1,0,0,0,164,a,a,1160,9,2005,1,13,2010,"Jan,Apr,Jul,Oct",2013,7,28,"""Yes""",0.568575559
97,6,2013-11-30,5333,539,1,0,0,0,97,d,c,8980,,,0,,,,2013,11,48,"""No""",0.469181496
347,4,2013-09-26,4450,369,1,1,0,0,347,d,c,9360,7,2013,1,22,2012,"Mar,Jun,Sept,Dec",2013,9,39,"""Yes""",0.716135833
1068,1,2013-01-07,4106,303,1,1,0,0,1068,d,c,5010,,,1,5,2013,"Jan,Apr,Jul,Oct",2013,1,2,"""Yes""",0.328187683
537,5,2013-05-17,5331,580,1,1,0,0,537,a,a,600,5,2002,1,1,2012,"Jan,Apr,Jul,Oct",2013,5,20,"""Yes""",0.83194436
1099,1,2013-05-27,10713,1228,1,1,0,0,1099,a,c,200,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2013,5,22,"""Yes""",0.468621161
632,1,2013-01-28,5200,737,1,0,0,0,632,a,a,3350,2,2010,0,,,,2013,1,5,"""No""",0.529294175
111,6,2013-07-27,5799,568,1,0,0,1,111,d,c,7890,,,1,37,2009,"Jan,Apr,Jul,Oct",2013,7,30,"""Yes""",0.079909078
120,4,2013-04-04,5814,544,1,0,0,1,120,d,a,2290,12,2014,1,37,2009,"Jan,Apr,Jul,Oct",2013,4,14,"""Yes""",0.92430424
537,6,2013-08-31,3812,412,1,0,0,0,537,a,a,600,5,2002,1,1,2012,"Jan,Apr,Jul,Oct",2013,8,35,"""Yes""",0.327458864
460,1,2013-03-18,5530,441,1,1,0,0,460,a,a,34050,4,2008,0,,,,2013,3,12,"""Yes""",0.221457705
896,3,2013-01-16,4854,877,1,0,0,0,896,a,c,170,9,2012,0,,,,2013,1,3,"""No""",0.032355383
809,2,2013-01-08,12354,922,1,1,0,0,809,a,a,12770,10,2000,0,,,,2013,1,2,"""Yes""",0.238138782
1092,5,2013-08-30,11873,1135,1,1,0,1,1092,a,a,300,7,2000,1,40,2014,"Jan,Apr,Jul,Oct",2013,8,35,"""Yes""",0.204462462
185,2,2013-09-03,4914,428,1,0,0,0,185,d,c,1860,5,2015,0,,,,2013,9,36,"""No""",0.23860631
688,2,2013-09-03,3342,371,1,0,0,0,688,a,a,18760,8,2015,1,14,2011,"Jan,Apr,Jul,Oct",2013,9,36,"""Yes""",0.083293651
493,3,2013-10-09,8290,762,1,1,0,0,493,d,c,1150,,,1,14,2011,"Jan,Apr,Jul,Oct",2013,10,41,"""Yes""",0.938801553
1112,1,2013-11-04,16412,1161,1,1,0,0,1112,c,c,1880,4,2006,0,,,,2013,11,45,"""Yes""",0.528485706
76,5,2013-10-04,9828,1063,1,0,0,0,76,d,c,19960,3,2006,0,,,,2013,10,40,"""No""",0.420485252
854,6,2013-11-09,7498,844,1,0,0,0,854,c,a,4770,,,1,13,2010,"Jan,Apr,Jul,Oct",2013,11,45,"""Yes""",0.691607086
1012,1,2013-10-14,5216,452,1,0,0,0,1012,d,c,6330,6,2004,1,39,2010,"Jan,Apr,Jul,Oct",2013,10,42,"""Yes""",0.038967874
61,1,2013-03-04,6134,654,1,1,0,0,61,a,c,350,12,2007,1,1,2012,"Jan,Apr,Jul,Oct",2013,3,10,"""Yes""",0.943875769
137,4,2013-06-06,7535,931,1,1,0,0,137,a,a,1730,7,2015,1,40,2014,"Jan,Apr,Jul,Oct",2013,6,23,"""Yes""",0.321544827
996,2,2013-11-19,9761,963,1,1,0,0,996,c,a,2870,7,2015,1,13,2010,"Jan,Apr,Jul,Oct",2013,11,47,"""Yes""",0.498823245
72,2,2013-10-08,6191,572,1,1,0,0,72,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",2013,10,41,"""Yes""",0.286213428
356,6,2013-10-26,5171,437,1,0,0,0,356,d,c,8970,12,2007,1,22,2012,"Feb,May,Aug,Nov",2013,10,43,"""Yes""",0.258881064
738,1,2013-02-25,6162,568,1,0,0,0,738,d,c,5980,10,2005,0,,,,2013,2,9,"""No""",0.169481345
54,4,2013-03-21,8028,677,1,1,0,0,54,d,c,7170,8,2014,1,5,2013,"Feb,May,Aug,Nov",2013,3,12,"""Yes""",0.110125921
957,5,2013-01-25,7673,856,1,1,0,0,957,d,c,1420,11,2012,0,,,,2013,1,4,"""Yes""",0.593939362
365,3,2013-07-10,3756,463,1,0,0,0,365,c,a,2410,,,1,45,2009,"Feb,May,Aug,Nov",2013,7,28,"""Yes""",0.451340943
177,5,2013-06-14,3746,485,1,0,0,0,177,a,a,1250,2,2004,1,5,2013,"Feb,May,Aug,Nov",2013,6,24,"""Yes""",0.40580732
1104,2,2013-09-10,6182,455,1,1,0,1,1104,d,a,260,2,2012,1,14,2011,"Jan,Apr,Jul,Oct",2013,9,37,"""Yes""",0.046000231
146,1,2013-09-23,9762,821,1,1,0,0,146,d,c,8050,10,1961,1,48,2012,"Jan,Apr,Jul,Oct",2013,9,39,"""Yes""",0.781019774
1062,3,2013-04-17,4422,514,1,0,0,0,1062,d,a,190,9,2012,1,40,2012,"Feb,May,Aug,Nov",2013,4,16,"""Yes""",0.265982612
880,4,2013-01-17,4828,588,1,0,0,0,880,a,c,4570,,,0,,,,2013,1,3,"""No""",0.482225071
319,3,2013-04-24,7571,799,1,1,0,0,319,a,c,570,9,2012,1,27,2012,"Mar,Jun,Sept,Dec",2013,4,17,"""Yes""",0.209398555
632,2,2013-01-29,5091,730,1,0,0,0,632,a,a,3350,2,2010,0,,,,2013,1,5,"""No""",0.278100797
888,4,2013-06-20,7461,727,1,1,0,0,888,d,a,4450,6,2012,1,35,2012,"Mar,Jun,Sept,Dec",2013,6,25,"""Yes""",0.222495886
965,4,2013-04-11,8922,928,1,1,0,0,965,a,c,110,,,0,,,,2013,4,15,"""Yes""",0.589586531
231,6,2013-01-12,3871,364,1,0,0,0,231,d,c,3840,10,2008,1,39,2010,"Feb,May,Aug,Nov",2013,1,2,"""Yes""",0.652852888
26,2,2013-12-31,2282,244,1,0,0,1,26,d,a,2300,,,0,,,,2013,12,53,"""No""",0.072534024
399,6,2013-05-25,4534,491,1,0,0,0,399,a,a,5360,9,2012,1,40,2011,"Jan,Apr,Jul,Oct",2013,5,21,"""Yes""",0.742025478
841,6,2013-05-04,1437,192,1,0,0,0,841,a,a,27650,8,2004,0,,,,2013,5,18,"""No""",0.321175133
637,3,2013-07-10,6878,631,1,0,0,0,637,d,c,9790,,,1,31,2009,"Feb,May,Aug,Nov",2013,7,28,"""Yes""",0.146288108
273,5,2013-12-06,7664,723,1,1,0,0,273,a,c,8480,,,0,,,,2013,12,49,"""Yes""",0.240490405
1013,3,2013-06-12,3293,395,1,0,0,0,1013,a,a,630,2,2015,1,31,2013,"Feb,May,Aug,Nov",2013,6,24,"""Yes""",0.458139372
789,5,2013-10-18,3207,452,1,0,0,0,789,a,c,9770,7,2003,0,,,,2013,10,42,"""No""",0.406843255
503,5,2013-08-09,5430,447,1,0,0,1,503,d,c,13080,9,2006,1,14,2011,"Jan,Apr,Jul,Oct",2013,8,32,"""Yes""",0.144361269
394,5,2013-12-13,7762,673,1,0,0,0,394,d,a,10850,,,0,,,,2013,12,50,"""No""",0.153101881
1016,6,2013-04-20,3423,376,1,0,0,0,1016,c,c,550,,,1,35,2010,"Mar,Jun,Sept,Dec",2013,4,16,"""Yes""",0.075035574
590,2,2013-05-21,4737,399,1,0,0,1,590,d,c,4520,9,2010,1,31,2013,"Jan,Apr,Jul,Oct",2013,5,21,"""Yes""",0.192573804
516,1,2013-07-08,4453,652,1,0,0,0,516,a,c,20,,,1,35,2010,"Mar,Jun,Sept,Dec",2013,7,28,"""Yes""",0.219897012
117,5,2013-09-06,3169,456,1,0,0,0,117,a,a,3450,9,2011,0,,,,2013,9,36,"""No""",0.048121528
81,4,2013-06-27,5670,473,1,0,0,0,81,a,a,2370,3,2011,1,40,2014,"Jan,Apr,Jul,Oct",2013,6,26,"""Yes""",0.109244811
66,2,2013-09-10,6122,506,1,1,0,0,66,d,a,7660,,,1,37,2009,"Jan,Apr,Jul,Oct",2013,9,37,"""Yes""",0.516847169
27,6,2013-08-31,7655,909,1,0,0,0,27,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",2013,8,35,"""Yes""",0.490431058
1072,6,2013-11-30,4155,411,1,0,0,0,1072,a,c,5380,8,2015,1,5,2010,"Feb,May,Aug,Nov",2013,11,48,"""Yes""",0.259286453
853,2,2013-12-10,9638,1102,1,0,0,0,853,a,a,14040,,,0,,,,2013,12,50,"""No""",0.804255205
809,3,2013-07-24,7016,687,1,0,0,1,809,a,a,12770,10,2000,0,,,,2013,7,30,"""No""",0.18895559
329,6,2013-12-21,6047,581,1,0,0,0,329,a,a,1310,6,1990,1,22,2012,"Mar,Jun,Sept,Dec",2013,12,51,"""Yes""",0.325173803
635,5,2013-12-06,6598,610,1,1,0,0,635,a,a,27530,4,2014,0,,,,2013,12,49,"""Yes""",0.722285086
288,6,2013-05-11,5587,426,1,0,0,0,288,d,a,800,,,1,14,2011,"Mar,Jun,Sept,Dec",2013,5,19,"""Yes""",0.122874552
184,6,2013-10-19,4532,492,1,0,0,0,184,d,c,3560,,,0,,,,2013,10,42,"""No""",0.189874392
361,3,2013-12-04,8395,713,1,1,0,0,361,c,c,4490,5,2014,1,5,2013,"Feb,May,Aug,Nov",2013,12,49,"""Yes""",0.82725892
1099,5,2013-12-06,6900,727,1,1,0,0,1099,a,c,200,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2013,12,49,"""Yes""",0.114222639
1102,6,2013-06-01,6564,646,1,0,0,0,1102,a,a,850,11,2012,1,40,2014,"Jan,Apr,Jul,Oct",2013,6,22,"""Yes""",0.995578028
426,3,2013-01-30,4225,558,1,0,0,0,426,a,a,250,,,0,,,,2013,1,5,"""No""",0.798909518
766,3,2013-01-16,3096,301,1,0,0,0,766,d,c,9820,,,0,,,,2013,1,3,"""No""",0.322262722
652,2,2013-04-23,7059,673,1,1,0,0,652,a,a,20390,,,0,,,,2013,4,17,"""Yes""",0.123003335
232,2,2013-04-02,2402,256,1,0,0,0,232,c,c,13570,5,2010,1,10,2013,"Mar,Jun,Sept,Dec",2013,4,14,"""Yes""",0.098094404
446,1,2013-07-29,7656,919,1,1,0,1,446,a,a,340,10,2000,1,31,2013,"Feb,May,Aug,Nov",2013,7,31,"""Yes""",0.523298829
711,4,2013-11-14,5271,430,1,0,0,0,711,d,a,17110,3,2007,1,5,2010,"Jan,Apr,Jul,Oct",2013,11,46,"""Yes""",0.269984182
166,1,2013-09-09,7834,937,1,1,0,0,166,a,c,100,4,2014,1,31,2013,"Jan,Apr,Jul,Oct",2013,9,37,"""Yes""",0.949804201
738,1,2013-04-08,9691,818,1,1,0,0,738,d,c,5980,10,2005,0,,,,2013,4,15,"""Yes""",0.148707071
3,2,2013-10-29,4838,634,1,0,0,1,3,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",2013,10,44,"""Yes""",0.324910344
1070,1,2013-06-10,4662,651,1,0,0,0,1070,c,c,400,10,2008,0,,,,2013,6,24,"""No""",0.356322825
119,3,2013-05-29,6068,658,1,1,0,0,119,a,c,2100,2,2010,0,,,,2013,5,22,"""Yes""",0.430420068
1062,6,2013-10-12,4565,487,1,0,0,0,1062,d,a,190,9,2012,1,40,2012,"Feb,May,Aug,Nov",2013,10,41,"""Yes""",0.142123722
169,2,2013-02-05,8470,729,1,1,0,0,169,d,a,980,7,2014,1,18,2014,"Feb,May,Aug,Nov",2013,2,6,"""Yes""",0.900086913
576,1,2013-12-02,13207,1501,1,1,0,0,576,c,a,50,11,2006,0,,,,2013,12,49,"""Yes""",0.36503618
367,4,2013-07-18,4927,529,1,1,0,1,367,d,c,2640,9,2012,0,,,,2013,7,29,"""Yes""",0.889967273
498,3,2013-08-07,6305,818,1,0,0,1,498,a,a,990,,,1,40,2014,"Jan,Apr,Jul,Oct",2013,8,32,"""Yes""",0.864911029
254,1,2013-08-19,1940,199,1,0,0,0,254,d,a,330,3,2008,1,1,2012,"Mar,Jun,Sept,Dec",2013,8,34,"""Yes""",0.652241852
989,3,2013-06-12,4417,535,1,0,0,0,989,a,a,1640,6,2006,1,40,2011,"Jan,Apr,Jul,Oct",2013,6,24,"""Yes""",0.123761044
721,4,2013-08-29,8787,782,1,1,0,0,721,a,c,3590,9,2012,1,22,2012,"Mar,Jun,Sept,Dec",2013,8,35,"""Yes""",0.904775754
362,4,2013-10-24,9264,1090,1,1,0,1,362,c,c,340,,,0,,,,2013,10,43,"""Yes""",0.634138869
815,2,2013-03-05,12104,1081,1,1,0,0,815,a,a,590,1,1900,1,40,2014,"Jan,Apr,Jul,Oct",2013,3,10,"""Yes""",0.647578516
768,5,2013-04-26,11616,1208,1,1,0,0,768,a,c,2630,9,2012,0,,,,2013,4,17,"""Yes""",0.852440408
149,1,2013-10-07,7946,629,1,1,0,0,149,d,a,2610,7,2006,1,14,2011,"Jan,Apr,Jul,Oct",2013,10,41,"""Yes""",0.932064723
842,4,2013-11-07,17121,1137,1,1,0,0,842,d,c,1200,11,2007,0,,,,2013,11,45,"""Yes""",0.625374536
170,3,2013-04-17,3782,459,1,0,0,0,170,a,a,1070,5,2015,1,14,2011,"Jan,Apr,Jul,Oct",2013,4,16,"""Yes""",0.786870055
123,1,2013-11-25,7389,962,1,0,0,0,123,a,a,16760,9,2011,0,,,,2013,11,48,"""No""",0.592345782
998,2,2013-11-26,4069,530,1,0,0,0,998,a,a,780,9,2005,1,5,2013,"Feb,May,Aug,Nov",2013,11,48,"""Yes""",0.596174991
581,2,2013-06-18,7006,669,1,1,0,0,581,a,a,7250,12,2013,0,,,,2013,6,25,"""Yes""",0.503885514
819,3,2013-09-25,5214,487,1,1,0,0,819,a,c,720,10,2014,0,,,,2013,9,39,"""Yes""",0.364615456
467,3,2013-09-25,12123,1492,1,1,0,0,467,a,c,20390,4,2008,0,,,,2013,9,39,"""Yes""",0.024789857
702,2,2013-04-16,3246,292,1,0,0,0,702,a,a,8550,9,2001,1,45,2009,"Feb,May,Aug,Nov",2013,4,16,"""Yes""",0.603811543
104,2,2013-12-03,11848,1429,1,1,0,0,104,a,a,390,6,2009,0,,,,2013,12,49,"""Yes""",0.965114068
853,3,2013-09-11,10181,1035,1,1,0,0,853,a,a,14040,,,0,,,,2013,9,37,"""Yes""",0.550194612
510,1,2013-10-21,10709,1049,1,1,0,1,510,a,c,8260,,,0,,,,2013,10,43,"""Yes""",0.219550036
712,2,2013-10-08,8298,705,1,1,0,0,712,a,a,4870,9,2007,1,45,2009,"Jan,Apr,Jul,Oct",2013,10,41,"""Yes""",0.702673168
64,1,2013-07-29,13773,929,1,1,0,1,64,d,c,22560,,,1,14,2013,"Jan,Apr,Jul,Oct",2013,7,31,"""Yes""",0.406737405
1098,6,2013-09-14,2308,353,1,0,0,0,1098,a,a,1830,11,2004,0,,,,2013,9,37,"""No""",0.657950215
361,1,2013-03-18,7571,701,1,1,0,0,361,c,c,4490,5,2014,1,5,2013,"Feb,May,Aug,Nov",2013,3,12,"""Yes""",0.897060348
671,1,2013-06-03,6784,609,1,1,0,0,671,a,c,2070,2,2008,1,39,2010,"Jan,Apr,Jul,Oct",2013,6,23,"""Yes""",0.977830792
263,4,2013-09-05,2304,239,1,0,0,1,263,a,c,1140,5,2013,1,40,2014,"Jan,Apr,Jul,Oct",2013,9,36,"""Yes""",0.681364707
627,4,2013-08-15,6761,612,1,1,0,1,627,c,c,3970,3,2010,0,,,,2013,8,33,"""Yes""",0.989191956
806,1,2013-06-24,5349,442,1,0,0,0,806,d,a,260,,,1,44,2010,"Feb,May,Aug,Nov",2013,6,26,"""Yes""",0.504223156
144,4,2013-03-28,11457,1057,1,1,0,1,144,a,c,16570,,,0,,,,2013,3,13,"""Yes""",0.062152022
998,4,2013-02-21,4068,496,1,1,0,0,998,a,a,780,9,2005,1,5,2013,"Feb,May,Aug,Nov",2013,2,8,"""Yes""",0.377685448
22,6,2013-11-23,3242,363,1,0,0,0,22,a,a,1040,,,1,22,2012,"Jan,Apr,Jul,Oct",2013,11,47,"""Yes""",0.396840249
937,4,2013-08-08,6059,469,1,0,0,1,937,d,a,2810,,,1,10,2014,"Jan,Apr,Jul,Oct",2013,8,32,"""Yes""",0.90952976
704,3,2013-04-03,8322,957,1,0,0,1,704,d,c,1910,4,2009,0,,,,2013,4,14,"""No""",0.934383869
203,1,2013-07-08,5375,769,1,0,0,0,203,c,c,490,11,2002,0,,,,2013,7,28,"""No""",0.634406586
271,1,2013-06-03,9007,891,1,1,0,0,271,a,a,420,,,1,14,2011,"Jan,Apr,Jul,Oct",2013,6,23,"""Yes""",0.462526992
671,6,2013-08-17,3638,378,1,0,0,0,671,a,c,2070,2,2008,1,39,2010,"Jan,Apr,Jul,Oct",2013,8,33,"""Yes""",0.720780624
913,6,2013-07-20,7043,991,1,0,0,0,913,a,a,280,,,0,,,,2013,7,29,"""No""",0.169151126
